customer_id,trans_date,tran_amount,response,month,year,day,month_year,Segment
CS3964,2013-11-14,105,0,11,2013,14,2013-11,High Value
CS4688,2013-05-20,101,0,5,2013,20,2013-05,High Value
CS1343,2012-06-02,57,0,6,2012,2,2012-06,High Value
CS6024,2012-10-14,45,0,10,2012,14,2012-10,High Value
CS2816,2011-12-18,84,0,12,2011,18,2011-12,High Value
CS2434,2012-05-20,41,1,5,2012,20,2012-05,High Value
CS6018,2012-05-18,96,0,5,2012,18,2012-05,High Value
CS2072,2012-07-07,63,0,7,2012,7,2012-07,High Value
CS2897,2013-12-03,83,0,12,2013,3,2013-12,High Value
CS1680,2013-10-14,81,0,10,2013,14,2013-10,High Value
CS1638,2013-08-05,84,0,8,2013,5,2013-08,High Value
CS1165,2012-04-12,101,0,4,2012,12,2012-04,High Value
CS4593,2012-01-04,84,0,1,2012,4,2012-01,High Value
CS3414,2011-11-13,46,0,11,2011,13,2011-11,High Value
CS2252,2013-02-28,58,0,2,2013,28,2013-02,High Value
CS3598,2013-07-30,54,0,7,2013,30,2013-07,High Value
CS3642,2014-05-19,62,1,5,2014,19,2014-05,Medium Value
CS5948,2014-07-10,71,0,7,2014,10,2014-07,High Value
CS5582,2014-05-23,96,0,5,2014,23,2014-05,High Value
CS6107,2011-07-23,70,0,7,2011,23,2011-07,High Value
CS5201,2011-07-02,79,0,7,2011,2,2011-07,High Value
CS1639,2013-05-05,51,0,5,2013,5,2013-05,High Value
CS5884,2012-11-20,52,0,11,2012,20,2012-11,High Value
CS3515,2014-07-07,81,0,7,2014,7,2014-07,High Value
CS2332,2013-08-29,66,0,8,2013,29,2013-08,Medium Value
CS5628,2014-12-16,94,0,12,2014,16,2014-12,High Value
CS4830,2012-04-13,78,0,4,2012,13,2012-04,High Value
CS1673,2012-01-04,92,0,1,2012,4,2012-01,High Value
CS4993,2011-06-01,86,0,6,2011,1,2011-06,High Value
CS2603,2013-07-01,58,1,7,2013,1,2013-07,High Value
CS1800,2013-11-20,72,0,11,2013,20,2013-11,High Value
CS3911,2012-06-09,83,0,6,2012,9,2012-06,High Value
CS5465,2011-12-05,77,0,12,2011,5,2011-12,High Value
CS2373,2012-03-29,105,0,3,2012,29,2012-03,High Value
CS1241,2013-03-06,104,0,3,2013,6,2013-03,High Value
CS4244,2013-02-15,48,0,2,2013,15,2013-02,High Value
CS5233,2013-06-05,73,0,6,2013,5,2013-06,Medium Value
CS5405,2013-12-04,87,0,12,2013,4,2013-12,High Value
CS4115,2011-11-30,73,1,11,2011,30,2011-11,High Value
CS4283,2011-12-23,76,0,12,2011,23,2011-12,High Value
CS4420,2014-05-28,93,0,5,2014,28,2014-05,High Value
CS4779,2013-05-08,41,1,5,2013,8,2013-05,High Value
CS2567,2011-07-15,93,0,7,2011,15,2011-07,High Value
CS3629,2014-09-30,68,0,9,2014,30,2014-09,High Value
CS2026,2013-08-25,66,1,8,2013,25,2013-08,High Value
CS4338,2013-07-05,58,0,7,2013,5,2013-07,High Value
CS4142,2012-05-20,100,0,5,2012,20,2012-05,High Value
CS2837,2012-11-10,88,0,11,2012,10,2012-11,High Value
CS1625,2013-11-05,104,0,11,2013,5,2013-11,Medium Value
CS4873,2012-11-20,83,0,11,2012,20,2012-11,Medium Value
CS3376,2012-08-28,39,0,8,2012,28,2012-08,High Value
CS4311,2012-02-27,35,1,2,2012,27,2012-02,High Value
CS1396,2012-09-25,86,0,9,2012,25,2012-09,High Value
CS3779,2014-01-29,92,0,1,2014,29,2014-01,High Value
CS1997,2012-10-09,87,0,10,2012,9,2012-10,High Value
CS4540,2012-05-17,72,1,5,2012,17,2012-05,High Value
CS5299,2012-12-22,90,0,12,2012,22,2012-12,High Value
CS2253,2012-11-21,99,0,11,2012,21,2012-11,High Value
CS6066,2014-03-17,102,0,3,2014,17,2014-03,High Value
CS6077,2012-11-22,44,0,11,2012,22,2012-11,High Value
CS3300,2014-12-28,86,0,12,2014,28,2014-12,Medium Value
CS5922,2012-03-31,95,1,3,2012,31,2012-03,High Value
CS6009,2014-03-13,39,1,3,2014,13,2014-03,High Value
CS5064,2013-02-19,97,0,2,2013,19,2013-02,High Value
CS2399,2014-04-21,77,0,4,2014,21,2014-04,High Value
CS5547,2012-09-27,73,1,9,2012,27,2012-09,High Value
CS5114,2012-09-23,96,0,9,2012,23,2012-09,High Value
CS3908,2011-11-10,83,1,11,2011,10,2011-11,High Value
CS4194,2013-04-24,92,0,4,2013,24,2013-04,High Value
CS5342,2012-10-15,82,0,10,2012,15,2012-10,High Value
CS5425,2012-08-04,90,0,8,2012,4,2012-08,High Value
CS1991,2014-09-29,94,0,9,2014,29,2014-09,High Value
CS2693,2013-08-27,61,0,8,2013,27,2013-08,High Value
CS5076,2015-01-31,63,1,1,2015,31,2015-01,High Value
CS3177,2011-06-08,87,0,6,2011,8,2011-06,High Value
CS2809,2012-06-02,60,1,6,2012,2,2012-06,High Value
CS3864,2013-12-06,56,0,12,2013,6,2013-12,High Value
CS2515,2011-12-11,51,1,12,2011,11,2011-12,High Value
CS4487,2011-08-25,100,0,8,2011,25,2011-08,High Value
CS3108,2011-08-20,87,0,8,2011,20,2011-08,High Value
CS1133,2014-07-28,91,0,7,2014,28,2014-07,High Value
CS5919,2012-03-04,97,0,3,2012,4,2012-03,High Value
CS6067,2012-09-04,44,0,9,2012,4,2012-09,High Value
CS4893,2013-10-24,66,0,10,2013,24,2013-10,High Value
CS5750,2014-03-25,48,0,3,2014,25,2014-03,High Value
CS1445,2011-11-13,88,0,11,2011,13,2011-11,High Value
CS1710,2011-10-26,52,0,10,2011,26,2011-10,High Value
CS1927,2013-12-23,97,0,12,2013,23,2013-12,High Value
CS5719,2011-07-10,40,1,7,2011,10,2011-07,High Value
CS2591,2014-01-29,69,0,1,2014,29,2014-01,High Value
CS2416,2013-02-13,59,0,2,2013,13,2013-02,High Value
CS1347,2013-02-10,74,0,2,2013,10,2013-02,High Value
CS3073,2015-02-13,95,0,2,2015,13,2015-02,High Value
CS3590,2013-10-23,104,0,10,2013,23,2013-10,High Value
CS4099,2014-05-29,67,0,5,2014,29,2014-05,High Value
CS4109,2012-08-21,40,0,8,2012,21,2012-08,High Value
CS6072,2011-12-20,82,0,12,2011,20,2011-12,High Value
CS3266,2012-11-17,51,0,11,2012,17,2012-11,Medium Value
CS1433,2014-12-22,72,0,12,2014,22,2014-12,High Value
CS5499,2011-06-23,59,0,6,2011,23,2011-06,Medium Value
CS1533,2012-07-20,85,0,7,2012,20,2012-07,High Value
CS5405,2012-04-21,91,0,4,2012,21,2012-04,High Value
CS4971,2013-05-28,83,0,5,2013,28,2013-05,High Value
CS5461,2012-02-06,47,1,2,2012,6,2012-02,High Value
CS6088,2013-01-27,82,0,1,2013,27,2013-01,High Value
CS1984,2012-09-04,53,0,9,2012,4,2012-09,High Value
CS1184,2013-01-05,102,0,1,2013,5,2013-01,High Value
CS4346,2012-12-09,65,0,12,2012,9,2012-12,Medium Value
CS5245,2014-10-29,104,0,10,2014,29,2014-10,High Value
CS5402,2011-11-03,84,0,11,2011,3,2011-11,High Value
CS2765,2011-08-29,61,0,8,2011,29,2011-08,High Value
CS5785,2013-06-20,63,0,6,2013,20,2013-06,High Value
CS5767,2013-05-29,82,0,5,2013,29,2013-05,High Value
CS2753,2012-06-17,63,0,6,2012,17,2012-06,High Value
CS2252,2012-09-04,68,0,9,2012,4,2012-09,High Value
CS5488,2012-06-28,53,0,6,2012,28,2012-06,High Value
CS5354,2014-09-23,83,0,9,2014,23,2014-09,High Value
CS1470,2012-02-11,95,0,2,2012,11,2012-02,High Value
CS1155,2011-10-16,75,0,10,2011,16,2011-10,High Value
CS5565,2014-06-04,36,0,6,2014,4,2014-06,High Value
CS6073,2015-02-07,104,0,2,2015,7,2015-02,High Value
CS2817,2014-06-11,43,0,6,2014,11,2014-06,High Value
CS3210,2011-10-29,57,0,10,2011,29,2011-10,High Value
CS4688,2012-10-16,59,0,10,2012,16,2012-10,High Value
CS4663,2013-02-24,95,0,2,2013,24,2013-02,Medium Value
CS4539,2012-07-28,35,1,7,2012,28,2012-07,High Value
CS2580,2012-07-09,42,0,7,2012,9,2012-07,High Value
CS3983,2012-10-15,103,0,10,2012,15,2012-10,High Value
CS2771,2012-07-02,67,0,7,2012,2,2012-07,High Value
CS3635,2015-02-03,38,0,2,2015,3,2015-02,High Value
CS1415,2012-01-21,73,0,1,2012,21,2012-01,High Value
CS2294,2015-03-04,94,0,3,2015,4,2015-03,High Value
CS1405,2013-09-18,43,0,9,2013,18,2013-09,High Value
CS1582,2014-01-16,85,1,1,2014,16,2014-01,High Value
CS2886,2013-11-09,38,0,11,2013,9,2013-11,Medium Value
CS2770,2014-11-07,80,0,11,2014,7,2014-11,High Value
CS1140,2014-12-28,61,0,12,2014,28,2014-12,High Value
CS2333,2014-01-25,93,0,1,2014,25,2014-01,High Value
CS4752,2013-04-20,95,0,4,2013,20,2013-04,High Value
CS5687,2011-07-26,89,0,7,2011,26,2011-07,High Value
CS4895,2014-01-11,80,0,1,2014,11,2014-01,High Value
CS2786,2011-11-28,66,0,11,2011,28,2011-11,High Value
CS1927,2012-05-24,63,0,5,2012,24,2012-05,High Value
CS4327,2014-09-26,36,0,9,2014,26,2014-09,High Value
CS1624,2013-03-30,68,0,3,2013,30,2013-03,High Value
CS5490,2014-08-19,36,0,8,2014,19,2014-08,High Value
CS4395,2012-02-26,66,0,2,2012,26,2012-02,High Value
CS3174,2013-01-25,61,0,1,2013,25,2013-01,High Value
CS2011,2013-06-06,85,0,6,2013,6,2013-06,Medium Value
CS5553,2015-01-07,98,0,1,2015,7,2015-01,High Value
CS3775,2012-02-23,92,0,2,2012,23,2012-02,High Value
CS2885,2012-11-08,55,0,11,2012,8,2012-11,High Value
CS1206,2014-08-11,90,0,8,2014,11,2014-08,High Value
CS4480,2012-05-23,60,0,5,2012,23,2012-05,High Value
CS1488,2015-02-12,65,0,2,2015,12,2015-02,High Value
CS1456,2013-02-08,95,0,2,2013,8,2013-02,High Value
CS4681,2014-02-03,96,0,2,2014,3,2014-02,High Value
CS3170,2012-10-16,85,0,10,2012,16,2012-10,High Value
CS1906,2014-05-18,60,0,5,2014,18,2014-05,High Value
CS5774,2015-02-28,78,0,2,2015,28,2015-02,High Value
CS6063,2011-09-29,77,0,9,2011,29,2011-09,High Value
CS2223,2014-01-17,41,0,1,2014,17,2014-01,High Value
CS1848,2011-09-27,48,0,9,2011,27,2011-09,High Value
CS2366,2014-04-08,39,0,4,2014,8,2014-04,High Value
CS5335,2014-01-13,45,0,1,2014,13,2014-01,High Value
CS2899,2012-10-12,55,1,10,2012,12,2012-10,High Value
CS4219,2013-12-06,59,0,12,2013,6,2013-12,High Value
CS5690,2015-01-19,82,0,1,2015,19,2015-01,High Value
CS3410,2014-09-06,97,0,9,2014,6,2014-09,High Value
CS1337,2014-07-24,103,0,7,2014,24,2014-07,High Value
CS4954,2012-11-02,82,0,11,2012,2,2012-11,High Value
CS4400,2011-08-23,67,0,8,2011,23,2011-08,High Value
CS3652,2015-02-07,64,0,2,2015,7,2015-02,High Value
CS5677,2013-02-28,93,0,2,2013,28,2013-02,High Value
CS4992,2012-10-21,83,0,10,2012,21,2012-10,High Value
CS3569,2014-08-17,61,0,8,2014,17,2014-08,High Value
CS2442,2014-04-30,59,0,4,2014,30,2014-04,High Value
CS4160,2012-05-15,66,0,5,2012,15,2012-05,High Value
CS5996,2011-11-18,69,0,11,2011,18,2011-11,High Value
CS2345,2011-06-14,60,0,6,2011,14,2011-06,High Value
CS2246,2011-08-10,44,0,8,2011,10,2011-08,High Value
CS2928,2013-07-16,67,0,7,2013,16,2013-07,High Value
CS1740,2014-09-28,102,1,9,2014,28,2014-09,High Value
CS2298,2011-09-12,105,1,9,2011,12,2011-09,High Value
CS5283,2012-12-01,63,0,12,2012,1,2012-12,High Value
CS6084,2013-08-15,64,0,8,2013,15,2013-08,Medium Value
CS3237,2013-01-22,40,0,1,2013,22,2013-01,High Value
CS4913,2014-07-22,53,0,7,2014,22,2014-07,High Value
CS2104,2014-10-25,81,0,10,2014,25,2014-10,High Value
CS4645,2013-12-02,104,0,12,2013,2,2013-12,High Value
CS1128,2014-04-23,105,0,4,2014,23,2014-04,High Value
CS4639,2012-07-27,39,0,7,2012,27,2012-07,High Value
CS4310,2011-09-13,83,0,9,2011,13,2011-09,High Value
CS3182,2013-01-18,48,0,1,2013,18,2013-01,High Value
CS3347,2012-07-23,38,1,7,2012,23,2012-07,High Value
CS4231,2015-02-23,89,0,2,2015,23,2015-02,Medium Value
CS4171,2014-10-31,53,0,10,2014,31,2014-10,High Value
CS3137,2013-08-03,92,0,8,2013,3,2013-08,High Value
CS1249,2012-05-23,55,0,5,2012,23,2012-05,High Value
CS3455,2011-10-03,98,0,10,2011,3,2011-10,High Value
CS1235,2012-05-30,56,1,5,2012,30,2012-05,High Value
CS4454,2013-08-27,57,0,8,2013,27,2013-08,High Value
CS3180,2014-03-09,65,1,3,2014,9,2014-03,High Value
CS2930,2014-01-16,94,0,1,2014,16,2014-01,High Value
CS3838,2012-03-23,82,0,3,2012,23,2012-03,High Value
CS1883,2014-10-12,57,0,10,2014,12,2014-10,High Value
CS5148,2012-11-19,72,0,11,2012,19,2012-11,High Value
CS4952,2011-11-21,54,1,11,2011,21,2011-11,High Value
CS5724,2011-11-04,85,0,11,2011,4,2011-11,High Value
CS1447,2012-03-19,104,0,3,2012,19,2012-03,Medium Value
CS1693,2012-01-28,59,0,1,2012,28,2012-01,Medium Value
CS4341,2014-03-17,87,0,3,2014,17,2014-03,High Value
CS3598,2012-08-08,72,0,8,2012,8,2012-08,High Value
CS5659,2012-08-02,100,0,8,2012,2,2012-08,High Value
CS5367,2014-12-01,41,1,12,2014,1,2014-12,High Value
CS1501,2013-02-27,65,0,2,2013,27,2013-02,High Value
CS2134,2014-07-15,77,0,7,2014,15,2014-07,High Value
CS3407,2014-09-17,62,0,9,2014,17,2014-09,High Value
CS3343,2014-04-03,56,0,4,2014,3,2014-04,High Value
CS3506,2013-03-12,103,0,3,2013,12,2013-03,Medium Value
CS2244,2013-05-05,86,1,5,2013,5,2013-05,High Value
CS1243,2012-12-04,70,0,12,2012,4,2012-12,High Value
CS3061,2013-12-02,89,0,12,2013,2,2013-12,High Value
CS4884,2015-02-10,78,0,2,2015,10,2015-02,High Value
CS1590,2014-04-09,39,0,4,2014,9,2014-04,Medium Value
CS3176,2014-07-28,50,0,7,2014,28,2014-07,Medium Value
CS5638,2014-11-12,68,0,11,2014,12,2014-11,High Value
CS2122,2012-10-21,83,0,10,2012,21,2012-10,High Value
CS2177,2015-01-30,93,1,1,2015,30,2015-01,High Value
CS3074,2011-05-27,61,0,5,2011,27,2011-05,High Value
CS3433,2012-12-20,99,0,12,2012,20,2012-12,High Value
CS3418,2013-03-02,87,0,3,2013,2,2013-03,High Value
CS5821,2012-06-23,70,0,6,2012,23,2012-06,High Value
CS2231,2015-01-08,74,0,1,2015,8,2015-01,High Value
CS5356,2014-04-01,91,1,4,2014,1,2014-04,High Value
CS5803,2014-11-28,96,0,11,2014,28,2014-11,High Value
CS5611,2014-12-29,65,0,12,2014,29,2014-12,High Value
CS5012,2011-12-31,85,0,12,2011,31,2011-12,High Value
CS4967,2013-04-07,98,0,4,2013,7,2013-04,High Value
CS2522,2014-10-06,85,0,10,2014,6,2014-10,High Value
CS2328,2015-02-20,43,0,2,2015,20,2015-02,High Value
CS3530,2013-05-13,88,1,5,2013,13,2013-05,High Value
CS5034,2014-06-01,39,0,6,2014,1,2014-06,High Value
CS5784,2011-11-21,75,0,11,2011,21,2011-11,High Value
CS3581,2011-08-17,93,0,8,2011,17,2011-08,High Value
CS3011,2014-12-14,83,0,12,2014,14,2014-12,High Value
CS4152,2013-02-12,41,0,2,2013,12,2013-02,High Value
CS5757,2014-02-08,56,0,2,2014,8,2014-02,High Value
CS5557,2012-01-23,82,0,1,2012,23,2012-01,High Value
CS3988,2012-04-17,51,0,4,2012,17,2012-04,High Value
CS3396,2011-12-25,87,0,12,2011,25,2011-12,High Value
CS4393,2015-02-10,54,0,2,2015,10,2015-02,High Value
CS4629,2012-12-21,35,0,12,2012,21,2012-12,High Value
CS3821,2013-07-03,73,0,7,2013,3,2013-07,High Value
CS3460,2011-09-19,77,0,9,2011,19,2011-09,High Value
CS4948,2013-02-18,84,0,2,2013,18,2013-02,High Value
CS3786,2011-10-17,71,0,10,2011,17,2011-10,High Value
CS5468,2012-06-08,50,0,6,2012,8,2012-06,High Value
CS1545,2014-09-16,55,0,9,2014,16,2014-09,High Value
CS4960,2014-02-16,77,0,2,2014,16,2014-02,High Value
CS3555,2013-08-05,103,0,8,2013,5,2013-08,High Value
CS4587,2012-10-31,104,0,10,2012,31,2012-10,High Value
CS1228,2011-09-27,57,0,9,2011,27,2011-09,High Value
CS5126,2012-12-22,49,0,12,2012,22,2012-12,High Value
CS1453,2014-03-23,45,0,3,2014,23,2014-03,High Value
CS5938,2012-11-20,61,0,11,2012,20,2012-11,High Value
CS3135,2012-07-31,49,0,7,2012,31,2012-07,High Value
CS4444,2013-03-29,102,0,3,2013,29,2013-03,High Value
CS5348,2014-12-06,64,0,12,2014,6,2014-12,High Value
CS1416,2012-11-27,100,0,11,2012,27,2012-11,High Value
CS5400,2014-05-07,75,0,5,2014,7,2014-05,High Value
CS2313,2012-12-23,59,0,12,2012,23,2012-12,High Value
CS5187,2012-01-28,42,0,1,2012,28,2012-01,High Value
CS3426,2013-04-02,87,0,4,2013,2,2013-04,High Value
CS2309,2011-05-31,60,0,5,2011,31,2011-05,High Value
CS4564,2013-03-29,94,0,3,2013,29,2013-03,High Value
CS3291,2012-12-30,93,0,12,2012,30,2012-12,High Value
CS2607,2013-02-19,50,0,2,2013,19,2013-02,Medium Value
CS1882,2014-09-23,104,0,9,2014,23,2014-09,Medium Value
CS2248,2011-08-17,100,0,8,2011,17,2011-08,High Value
CS4082,2015-02-15,49,0,2,2015,15,2015-02,High Value
CS3181,2014-04-27,62,0,4,2014,27,2014-04,High Value
CS2462,2012-02-25,88,0,2,2012,25,2012-02,High Value
CS2336,2013-09-22,86,0,9,2013,22,2013-09,High Value
CS3235,2012-07-02,43,0,7,2012,2,2012-07,Medium Value
CS2748,2012-01-11,55,1,1,2012,11,2012-01,High Value
CS3668,2012-08-25,86,0,8,2012,25,2012-08,High Value
CS1296,2014-01-14,61,0,1,2014,14,2014-01,High Value
CS5356,2012-10-12,57,1,10,2012,12,2012-10,High Value
CS4079,2012-08-21,68,0,8,2012,21,2012-08,Medium Value
CS4864,2014-01-06,73,0,1,2014,6,2014-01,High Value
CS2860,2013-05-24,74,0,5,2013,24,2013-05,High Value
CS4851,2013-04-23,94,0,4,2013,23,2013-04,High Value
CS5761,2015-01-28,102,0,1,2015,28,2015-01,High Value
CS6082,2012-03-02,48,0,3,2012,2,2012-03,High Value
CS3702,2011-05-22,45,1,5,2011,22,2011-05,High Value
CS1512,2013-04-01,54,0,4,2013,1,2013-04,High Value
CS4569,2014-07-03,76,0,7,2014,3,2014-07,High Value
CS2419,2014-07-06,95,0,7,2014,6,2014-07,High Value
CS3942,2013-05-21,64,1,5,2013,21,2013-05,High Value
CS4604,2012-04-07,38,1,4,2012,7,2012-04,High Value
CS6056,2013-02-21,98,0,2,2013,21,2013-02,High Value
CS2592,2013-09-08,73,0,9,2013,8,2013-09,High Value
CS5152,2014-03-30,53,0,3,2014,30,2014-03,Medium Value
CS4282,2011-06-13,46,0,6,2011,13,2011-06,High Value
CS4509,2012-08-21,93,0,8,2012,21,2012-08,High Value
CS2252,2014-09-23,95,0,9,2014,23,2014-09,High Value
CS3367,2013-08-27,98,0,8,2013,27,2013-08,High Value
CS4980,2012-01-25,64,0,1,2012,25,2012-01,High Value
CS3128,2011-09-03,91,0,9,2011,3,2011-09,High Value
CS3331,2013-06-30,99,0,6,2013,30,2013-06,High Value
CS4166,2012-12-31,104,0,12,2012,31,2012-12,High Value
CS5063,2012-06-20,56,0,6,2012,20,2012-06,High Value
CS5971,2014-01-15,94,0,1,2014,15,2014-01,High Value
CS5060,2013-10-02,38,0,10,2013,2,2013-10,High Value
CS5810,2013-04-30,48,0,4,2013,30,2013-04,High Value
CS2860,2011-08-01,78,0,8,2011,1,2011-08,High Value
CS4490,2014-09-12,37,0,9,2014,12,2014-09,High Value
CS5976,2012-07-22,47,0,7,2012,22,2012-07,High Value
CS4775,2012-07-30,86,0,7,2012,30,2012-07,High Value
CS4174,2012-11-20,51,0,11,2012,20,2012-11,Medium Value
CS5211,2015-01-13,85,0,1,2015,13,2015-01,High Value
CS3450,2012-10-26,80,0,10,2012,26,2012-10,High Value
CS3945,2012-11-17,80,0,11,2012,17,2012-11,High Value
CS2524,2012-04-12,55,0,4,2012,12,2012-04,High Value
CS3379,2014-10-07,101,0,10,2014,7,2014-10,Medium Value
CS4349,2012-02-05,87,0,2,2012,5,2012-02,High Value
CS2776,2012-11-01,70,0,11,2012,1,2012-11,High Value
CS1839,2013-11-13,77,1,11,2013,13,2013-11,High Value
CS1322,2013-11-25,84,0,11,2013,25,2013-11,High Value
CS3593,2012-05-25,81,0,5,2012,25,2012-05,High Value
CS1981,2011-05-21,71,0,5,2011,21,2011-05,High Value
CS4054,2011-08-16,99,0,8,2011,16,2011-08,High Value
CS4533,2015-01-21,53,1,1,2015,21,2015-01,High Value
CS2896,2011-12-29,80,0,12,2011,29,2011-12,High Value
CS5616,2013-10-12,37,0,10,2013,12,2013-10,High Value
CS3791,2014-07-03,49,0,7,2014,3,2014-07,High Value
CS1951,2011-05-29,73,0,5,2011,29,2011-05,High Value
CS2473,2013-06-16,81,0,6,2013,16,2013-06,High Value
CS5894,2013-08-17,68,0,8,2013,17,2013-08,High Value
CS1633,2012-12-19,62,0,12,2012,19,2012-12,High Value
CS1977,2013-07-01,38,0,7,2013,1,2013-07,High Value
CS6011,2014-02-21,55,0,2,2014,21,2014-02,High Value
CS6044,2013-10-17,36,0,10,2013,17,2013-10,High Value
CS4951,2013-10-30,90,0,10,2013,30,2013-10,High Value
CS2798,2011-08-02,69,0,8,2011,2,2011-08,High Value
CS2197,2012-09-21,70,0,9,2012,21,2012-09,High Value
CS3011,2014-02-03,65,0,2,2014,3,2014-02,High Value
CS1654,2014-12-16,85,0,12,2014,16,2014-12,High Value
CS2424,2013-12-05,101,0,12,2013,5,2013-12,High Value
CS3530,2014-04-20,40,1,4,2014,20,2014-04,High Value
CS1803,2013-07-18,80,1,7,2013,18,2013-07,High Value
CS4627,2014-06-22,50,0,6,2014,22,2014-06,High Value
CS5154,2012-08-05,78,0,8,2012,5,2012-08,High Value
CS3368,2012-12-04,38,1,12,2012,4,2012-12,High Value
CS2435,2013-12-19,86,0,12,2013,19,2013-12,High Value
CS4353,2015-02-07,75,0,2,2015,7,2015-02,High Value
CS5305,2012-03-14,86,1,3,2012,14,2012-03,High Value
CS3539,2013-06-01,64,0,6,2013,1,2013-06,High Value
CS2087,2012-11-29,52,0,11,2012,29,2012-11,High Value
CS5569,2011-08-07,56,0,8,2011,7,2011-08,Medium Value
CS5038,2014-11-15,75,0,11,2014,15,2014-11,High Value
CS4895,2013-01-21,43,0,1,2013,21,2013-01,High Value
CS2873,2011-12-26,87,0,12,2011,26,2011-12,High Value
CS5184,2013-02-09,51,0,2,2013,9,2013-02,High Value
CS1930,2013-04-19,76,0,4,2013,19,2013-04,High Value
CS4267,2012-05-20,38,1,5,2012,20,2012-05,High Value
CS5109,2014-08-01,91,0,8,2014,1,2014-08,High Value
CS5778,2012-11-25,65,0,11,2012,25,2012-11,High Value
CS3400,2012-03-02,97,0,3,2012,2,2012-03,High Value
CS2578,2013-09-11,47,1,9,2013,11,2013-09,High Value
CS3374,2011-10-25,49,0,10,2011,25,2011-10,High Value
CS1492,2011-09-11,101,0,9,2011,11,2011-09,High Value
CS4121,2013-01-21,50,0,1,2013,21,2013-01,High Value
CS5623,2015-03-01,100,0,3,2015,1,2015-03,High Value
CS5118,2012-02-26,65,0,2,2012,26,2012-02,High Value
CS3838,2014-08-21,42,0,8,2014,21,2014-08,High Value
CS3713,2013-10-01,50,0,10,2013,1,2013-10,High Value
CS3104,2011-06-12,51,0,6,2011,12,2011-06,High Value
CS4964,2012-04-30,86,0,4,2012,30,2012-04,High Value
CS5534,2014-07-20,40,0,7,2014,20,2014-07,High Value
CS4723,2014-01-01,88,0,1,2014,1,2014-01,High Value
CS3353,2014-12-04,94,0,12,2014,4,2014-12,High Value
CS3789,2014-02-13,102,0,2,2014,13,2014-02,High Value
CS4141,2014-02-04,88,0,2,2014,4,2014-02,High Value
CS1626,2012-12-23,38,0,12,2012,23,2012-12,High Value
CS2653,2012-04-07,81,1,4,2012,7,2012-04,High Value
CS5227,2014-01-13,49,0,1,2014,13,2014-01,High Value
CS4299,2013-06-12,36,0,6,2013,12,2013-06,High Value
CS4675,2011-11-02,85,0,11,2011,2,2011-11,High Value
CS1474,2012-05-29,37,0,5,2012,29,2012-05,High Value
CS4892,2012-05-23,60,0,5,2012,23,2012-05,High Value
CS3864,2014-08-03,78,0,8,2014,3,2014-08,High Value
CS4259,2012-02-05,55,0,2,2012,5,2012-02,High Value
CS4674,2014-12-19,75,0,12,2014,19,2014-12,High Value
CS4904,2014-06-15,60,0,6,2014,15,2014-06,High Value
CS1663,2012-03-15,53,1,3,2012,15,2012-03,High Value
CS4527,2012-12-12,99,0,12,2012,12,2012-12,High Value
CS3886,2012-04-10,85,1,4,2012,10,2012-04,High Value
CS6090,2012-09-26,93,0,9,2012,26,2012-09,High Value
CS5633,2011-07-21,54,0,7,2011,21,2011-07,High Value
CS1971,2013-03-09,39,0,3,2013,9,2013-03,High Value
CS2411,2013-09-26,71,0,9,2013,26,2013-09,High Value
CS2168,2015-01-29,65,0,1,2015,29,2015-01,High Value
CS5716,2012-03-19,100,0,3,2012,19,2012-03,Medium Value
CS3069,2011-12-15,62,0,12,2011,15,2011-12,High Value
CS4123,2012-10-16,60,0,10,2012,16,2012-10,High Value
CS4310,2014-09-29,61,0,9,2014,29,2014-09,High Value
CS1522,2013-04-21,90,0,4,2013,21,2013-04,Medium Value
CS6085,2013-09-24,65,0,9,2013,24,2013-09,High Value
CS1425,2015-01-04,83,0,1,2015,4,2015-01,High Value
CS1398,2014-08-02,56,1,8,2014,2,2014-08,High Value
CS3410,2011-07-19,69,0,7,2011,19,2011-07,High Value
CS5930,2014-04-15,35,0,4,2014,15,2014-04,High Value
CS3658,2012-05-28,37,1,5,2012,28,2012-05,High Value
CS1743,2014-04-12,73,0,4,2014,12,2014-04,High Value
CS5345,2014-10-07,84,0,10,2014,7,2014-10,High Value
CS4853,2014-02-12,45,0,2,2014,12,2014-02,High Value
CS4654,2014-04-30,83,0,4,2014,30,2014-04,High Value
CS4355,2014-09-30,77,0,9,2014,30,2014-09,High Value
CS1609,2012-02-02,45,0,2,2012,2,2012-02,High Value
CS3857,2013-11-08,53,0,11,2013,8,2013-11,High Value
CS4790,2013-12-24,103,0,12,2013,24,2013-12,High Value
CS3261,2012-07-31,72,0,7,2012,31,2012-07,High Value
CS5896,2012-09-28,78,0,9,2012,28,2012-09,Medium Value
CS4499,2012-10-19,46,0,10,2012,19,2012-10,Medium Value
CS2305,2011-06-10,71,0,6,2011,10,2011-06,High Value
CS4363,2014-10-09,102,0,10,2014,9,2014-10,High Value
